,,,,,,
,1.2,0,2,tapA,,
,21.2,1.2,2.8,tapA,,
,93.2,4.9,2.8,tapA,,
,195.4,6.8,3.3,tapA,,
,297.6,9.1,3.3,tapA,,
,368.3,11.2,3.3,tapA,,
,407.1,11.6,2.2,tapA,,
,427.5,11.7,1.7,tapA,,
,438.8,11.7,1.4,tapA,,
,445.3,11.7,1.4,tapA,,
,448.8,11.7,1.3,tapA,,
,430.5,10.5,0.5,tapA,,
,359.8,7.5,0.5,tapA,,
,258.7,5.6,0,tapA,,
,157.3,3.3,0,tapA,,
,87,1.2,0,tapA,,
,48.4,0.8,0,tapA,,
,70.5,0.7,0,tapA,,
,59.2,0.7,0.5,tapA,,
,52.7,2.1,1,tapA,,
,49.2,2.1,1.5,tapA,,
,46.8,2.1,1.5,tapA,,
,45.2,1.4,1.5,tapA,,
,49.4,2.4,2,tapA,,
,85.1,5.5,2.4,tapA,,
,166.9,9.1,2.4,tapA,,
,263.9,12.6,2.5,tapA,,
,290.8,14.4,2.5,tapA,,
,327.2,14.5,2,tapA,,
,345.9,13.1,1.5,tapA,,
,356.2,13.1,1,tapA,,
,361.7,13.4,1,tapA,,
,364.9,13.4,1,tapA,,
,361.4,12.4,0.5,tapA,,
,326,9.3,0.1,tapA,,
,244.7,5.7,0.1,tapA,,
,147.9,2.6,0,tapA,,
,79.2,0.8,0,tapA,,
,42.8,0.7,0,tapA,,
,24.5,0.7,0,tapA,,
,14.2,0.7,0,tapA,,
,8.7,2.3,1.6,tapA,,
,5.5,2.3,2.3,tapA,,
,3.6,2.3,2.3,tapA,,
,2.4,2.3,2.3,tapA,,
,10,2.8,2.6,tapA,,
,50.2,4.8,2.9,tapA,,
,139.7,7.4,3.2,tapA,,
,240.9,10,3.2,tapA,,
,318,15,3.3,tapA,,
,365.9,16.2,3.3,tapA,,
,389.8,14.6,1.7,tapA,,
,402.6,14.6,1,tapA,,
,409.5,14.7,1,tapA,,
,413.6,14.7,1,tapA,,
,407.8,14.2,0.7,tapA,,
,368.3,11.8,0.4,tapA,,
,279,9.2,0.1,tapA,,
,178.4,6.6,0.1,tapA,,
,101.2,1.6,0,tapA,,
,53.5,0.4,0,tapA,,
,29.6,2.2,0,tapA,,
,16.8,2.2,0,tapA,,
,9.9,2.1,0.4,tapA,,
,5.8,2.1,1.1,tapA,,
,3.1,2.1,1.5,tapA,,
,2,2.1,1.5,tapA,,
,49.5,2.1,2,tapA,,
,151.2,8,2.3,tapA,,
,249.9,14.7,2.5,tapA,,
,309.6,16.8,2.5,tapA,,
,339.2,15,2.5,tapA,,
,355,15,2.6,tapA,,
,364.4,15.1,2.5,tapA,,
,369.7,15.1,1.8,tapA,,
,373.1,15.1,1.4,tapA,,
,374.7,15.1,1.4,tapA,,
,327.5,15.1,1.3,tapA,,
,225.9,9.2,1.3,tapA,,
,127.5,2.6,1.1,tapA,,
,68.4,0.5,1.8,tapA,,
,38.9,0.2,1.8,tapA,,
,23.2,0.2,1.7,tapA,,
,14.1,0.1,1.4,tapA,,
,8.8,0.1,1.4,tapA,,
,5.4,0.1,1.4,tapA,,
,0.6,0.3,0,Grasp,,
,0.6,0.3,0,Grasp,,
,0.6,0.3,0,Grasp,,
,0.6,1,0.2,Grasp,,
,0.8,1,8.8,Grasp,,
,0.8,1,23.3,Grasp,,
,6.6,1,27.1,Grasp,,
,6.6,0.7,55.5,Grasp,,
,6.6,0.7,157.8,Grasp,,
,6.4,0.7,260.1,Grasp,,
,6.3,0.7,362.4,Grasp,,
,6.3,0.7,464.7,Grasp,,
,6.3,0.7,567,Grasp,,
,6.3,0,629,Grasp,,
,23.5,33.9,620.4,Grasp,,
,64.8,136.2,605.9,Grasp,,
,129.7,238.5,602.1,Grasp,,
,210.6,340.8,573.7,Grasp,,
,250.8,443.1,484.7,Grasp,,
,269.4,531.6,382.4,Grasp,,
,279.4,582.2,280.1,Grasp,,
,284.3,609.2,177.8,Grasp,,
,287.2,625,75.5,Grasp,,
,289,634.3,13.3,Grasp,,
,272.7,606.2,13.3,Grasp,,
,232.1,507.6,13.3,Grasp,,
,161.3,407.9,13.3,Grasp,,
,80.6,307.7,13.3,Grasp,,
,40.4,206.6,0,Grasp,,
,21.9,119.1,0,Grasp,,
,11.9,69.4,0,Grasp,,
,7.1,43,3,Grasp,,
,4.2,27.7,6.2,Grasp,,
,2.9,19.2,8.3,Grasp,,
,1.8,13.4,8.3,Grasp,,
,7.9,10.3,8.3,Grasp,,
,7.7,7.7,8.3,Grasp,,
,7.5,5.6,8.3,Grasp,,
,7.5,4.4,8.3,Grasp,,
,7.4,3.4,8.3,Grasp,,
,7.4,2.5,27.2,Grasp,,
,7.3,1.9,57.8,Grasp,,
,25.3,38.5,88.5,Grasp,,
,89.4,140,108.8,Grasp,,
,156,242.3,154,Grasp,,
,226.7,344,228.4,Grasp,,
,274.6,446.3,296.2,Grasp,,
,300.3,548.6,329.2,Grasp,,
,313.4,627.1,346.9,Grasp,,
,319.8,678.9,357.7,Grasp,,
,323.1,708.5,345.3,Grasp,,
,324.9,726.4,315.8,Grasp,,
,308.2,700.7,285,Grasp,,
,244.3,605.9,264.1,Grasp,,
,178.2,508.8,220,Grasp,,
,100.8,410.3,146.8,Grasp,,
,53.1,311.1,79.8,Grasp,,
,27.6,210.8,47.6,Grasp,,
,14.6,134.1,30.4,Grasp,,
,8.5,83.4,19.8,Grasp,,
,7.2,53.8,14,Grasp,,
,27.6,35.9,27.5,Grasp,,
,26.3,24.5,56.7,Grasp,,
,25.6,17,94.7,Grasp,,
,25.1,11.8,144.8,Grasp,,
,25,8,194.7,Grasp,,
,24.8,4.9,240.9,Grasp,,
,24.6,2.9,277.7,Grasp,,
,24.5,1.1,299.1,Grasp,,
,55.2,27.8,302.7,Grasp,,
,143.3,130.1,302,Grasp,,
,223.4,232.4,284.4,Grasp,,
,325.7,334.7,252.1,Grasp,,
,428,437,212.6,Grasp,,
,486.9,539.3,161.4,Grasp,,
,519,631.1,110.3,Grasp,,
,537,690.6,63.3,Grasp,,
,547.2,722.6,25.7,Grasp,,
,553.6,740.8,3.8,Grasp,,
,526.8,723.9,0,Grasp,,
,439.8,628.2,0,Grasp,,
,339.7,530.1,0,Grasp,,
,239,430.6,0.1,Grasp,,
,137.9,330.6,0.1,Grasp,,
,79.8,229.9,0.1,Grasp,,
,48.4,139.3,0.1,Grasp,,
,30.9,80.6,0.2,Grasp,,
,21.1,49.1,0.5,Grasp,,
,15.6,31.5,0.5,Grasp,,
,11.6,20.8,1.2,Grasp,,
,8.5,14.2,10.9,Grasp,,
,10.4,10,10.9,Grasp,,
,8.8,7.2,10.8,Grasp,,
,7.6,4.9,69.2,Grasp,,
,6.8,3.3,171.5,Grasp,,
,6.1,2.1,273.8,Grasp,,
,5.6,1.3,368.1,Grasp,,
,5.5,0.8,411,Grasp,,
,30.8,24.2,411,Grasp,,
,89.4,104.9,410.3,Grasp,,
,189.7,207.2,400.6,Grasp,,
,287.9,309.5,400.6,Grasp,,
,390.2,411.8,420.7,Grasp,,
,465.4,514.1,423.1,Grasp,,
,506.8,616.4,346.1,Grasp,,
,529.2,694.5,258.2,Grasp,,
,542.1,740.5,171.9,Grasp,,
,549.9,767.5,133,Grasp,,
,528.5,760,135.9,Grasp,,
,472.7,689.6,137.7,Grasp,,
,375.1,594.5,138.5,Grasp,,
,274.4,496.5,139.2,Grasp,,
,173.5,397.6,120,Grasp,,
,99.4,297.9,59.6,Grasp,,
,58.6,197.2,34.7,Grasp,,
,36.8,120.4,20.5,Grasp,,
,24.2,75.4,12.8,Grasp,,
,16.4,49.1,9.2,Grasp,,
,12.3,33.3,6.7,Grasp,,
,9.3,23.3,5.2,Grasp,,
,11.8,16.1,7.6,Grasp,,
,56.2,11.8,6.9,Grasp,,
,54.8,8.4,29.4,Grasp,,
,53.7,5.8,131.3,Grasp,,
,53.1,4.2,233.2,Grasp,,
,52.5,2.9,335.3,Grasp,,
,52.2,1.9,437.2,Grasp,,
,51.9,1.2,527.7,Grasp,,
,73.2,5.2,547.4,Grasp,,
,143.7,107,547.1,Grasp,,
,240.8,209.3,543.9,Grasp,,
,297.1,311.6,543.9,Grasp,,
,388.7,413.9,534,Grasp,,
,438.2,516.2,457.5,Grasp,,
,463.9,601,366.4,Grasp,,
,478.7,651.6,270,Grasp,,
,487.3,680,171.6,Grasp,,
,492.7,696.9,82.4,Grasp,,
,474.4,702.4,63.6,Grasp,,
,406.1,606.8,64.6,Grasp,,
,305.2,508.8,65.3,Grasp,,
,203.9,409.6,65.8,Grasp,,
,113.1,310.4,53,Grasp,,
,64.2,209.8,27.3,Grasp,,
,38.8,126.3,16.2,Grasp,,
,24.5,76.5,10.6,Grasp,,
,16.1,48.8,6.8,Grasp,,
,11.1,33,5.1,Grasp,,
,8.1,23.2,3.8,Grasp,,
,5.9,16.9,3.1,Grasp,,
,12.1,12.6,9.8,Grasp,,
,21.4,63.9,25.7,Grasp,,
,20.6,60.8,52.9,Grasp,,
,20,59.1,130.2,Grasp,,
,19.7,57.8,213,Grasp,,
,19.2,57,314.5,Grasp,,
,19,56.3,416.7,Grasp,,
,18.6,55.2,518.7,Grasp,,
,24.9,54.8,594.3,Grasp,,
,62.3,96.8,614.5,Grasp,,
,147.5,199.1,607.1,Grasp,,
,239.5,247,590.7,Grasp,,
,341.8,349.3,562.8,Grasp,,
,416,451.6,485.4,Grasp,,
,456.6,549.4,402.5,Grasp,,
,479.3,608.6,300.7,Grasp,,
,492.3,641,198.4,Grasp,,
,500.5,659.9,96.1,Grasp,,
,498.1,670.8,20.5,Grasp,,
,463.7,634.9,0,Grasp,,
,372.9,536.7,0,Grasp,,
,272.2,437.1,0.3,Grasp,,
,171.1,336.8,0.3,Grasp,,
,97.8,235.7,0.3,Grasp,,
,58,139,0.3,Grasp,,
,35.9,80.9,0.4,Grasp,,
,23.2,49,0.6,Grasp,,
,15.2,30.6,0.6,Grasp,,
,10.7,19.9,0.7,Grasp,,
,7.9,13.6,0.7,Grasp,,
,6.2,9.6,0.8,Grasp,,
,8.6,6.9,0.6,Grasp,,
,7.4,5.9,102.9,Grasp,,
,6.5,4.7,205.2,Grasp,,
,5.7,3.6,307.5,Grasp,,
,5.1,2.5,409.7,Grasp,,
,4.8,2,511.8,Grasp,,
,4.6,1.5,603.1,Grasp,,
,4.5,1.3,661.2,Grasp,,
,4.3,1.1,709.6,Grasp,,
,15.7,1,729.4,Grasp,,
,55.7,75.9,729.3,Grasp,,
,158,177.2,627,Grasp,,
,260.3,279.5,524.7,Grasp,,
,362.6,381.8,422.4,Grasp,,
,418.6,484.1,339.5,Grasp,,
,449.6,565.4,246.9,Grasp,,
,466.4,610.3,160.5,Grasp,,
,475.9,635.3,104.8,Grasp,,
,481.7,649.9,57.6,Grasp,,
,473.5,658.2,38.3,Grasp,,
,431.7,588.4,38.6,Grasp,,
,331,489.6,38.7,Grasp,,
,229.7,389.8,38.8,Grasp,,
,128.2,289.1,38.9,Grasp,,
,72.8,188.1,19.5,Grasp,,
,42.3,108,9.9,Grasp,,
,26,63.9,5,Grasp,,
,16.5,39.2,3.5,Grasp,,
,11.1,24.8,2.3,Grasp,,
,7.6,16.5,1.7,Grasp,,
,5.5,11.4,1.4,Grasp,,
,4,8,1.4,Grasp,,
,57.9,5.5,13,Grasp,,
,57.1,90.8,111.7,Grasp,,
,56.5,89.5,214,Grasp,,
,56,88.3,316.2,Grasp,,
,55.5,87.5,418.5,Grasp,,
,55.5,87.2,519.8,Grasp,,
,55.1,87,595.3,Grasp,,
,58.8,87,638.2,Grasp,,
,63.2,87,647.6,Grasp,,
,69.3,86.9,647.5,Grasp,,
,40.3,123,635.8,Grasp,,
,88,125.3,537,Grasp,,
,172.4,227.6,434.7,Grasp,,
,274.7,329.9,332.4,Grasp,,
,374.5,432.2,230.1,Grasp,,
,428,534.5,127.8,Grasp,,
,457.1,598.3,52.3,Grasp,,
,469,633,9.4,Grasp,,
,473.6,651.5,0,Grasp,,
,472.5,662.1,0,Grasp,,
,449.9,632.1,0,Grasp,,
,404,546.4,0,Grasp,,
,321.1,446.4,0,Grasp,,
,219.7,345.8,0,Grasp,,
,120.4,244.5,0,Grasp,,
,67.4,142.8,0,Grasp,,
,38.4,79.5,0,Grasp,,
,23.4,45.2,0,Grasp,,
,15,26.8,0,Grasp,,
,9.9,16.3,0,Grasp,,
,6.8,10.4,0,Grasp,,
,5.3,6.9,0,Grasp,,
,53.8,35.9,24.4,Grasp,,
,52.9,34.2,114.7,Grasp,,
,52.4,33.2,217,Grasp,,
,51.9,32.6,319.3,Grasp,,
,51.8,32.1,421.6,Grasp,,
,51.2,31.7,494.6,Grasp,,
,50.5,31.6,519.6,Grasp,,
,51.5,31.5,519.6,Grasp,,
,59.1,43.2,519.6,Grasp,,
,75.6,99.8,519.6,Grasp,,
,59.1,170.8,495.2,Grasp,,
,116.8,273.1,404.9,Grasp,,
,206.8,375.4,302.6,Grasp,,
,273.4,477.7,205.9,Grasp,,
,309.2,567.3,122.9,Grasp,,
,327.1,619.6,59.3,Grasp,,
,337.2,649.9,39.1,Grasp,,
,341.2,668.7,41.4,Grasp,,
,336.2,667.9,42.1,Grasp,,
,321.2,618.6,42.8,Grasp,,
,288.7,521.5,43.1,Grasp,,
,231.6,422.9,43.4,Grasp,,
,142.2,323.2,43.6,Grasp,,
,75.8,222.9,38,Grasp,,
,40.3,134.8,19.5,Grasp,,
,22.4,84.7,10.1,Grasp,,
,12.3,55.2,5.4,Grasp,,
,7.3,36.9,3.1,Grasp,,
,4.5,26.4,2.4,Grasp,,
,2.7,19.7,1.7,Grasp,,
,42.7,14.5,12,Grasp,,
,42.1,14.4,114,Grasp,,
,41.5,11.8,216.1,Grasp,,
,41.3,9.8,318.4,Grasp,,
,41,8.3,419.9,Grasp,,
,41,6.1,522.2,Grasp,,
,41,5.3,605.7,Grasp,,
,41,4.8,669.9,Grasp,,
,41,4.2,710.2,Grasp,,
,41,3.6,728.1,Grasp,,
,5.5,3.6,717.5,Grasp,,
,47.5,53.8,615.2,Grasp,,
,149.8,156.1,512.9,Grasp,,
,252.1,258.4,410.6,Grasp,,
,339,360.7,308.3,Grasp,,
,389.1,463,206,Grasp,,
,415.7,531.8,122.4,Grasp,,
,430.5,568.7,58.2,Grasp,,
,438.5,589,17.9,Grasp,,
,443.6,600.5,0,Grasp,,
,440.9,607.2,0,Grasp,,
,400.8,557.6,0,Grasp,,
,299.8,458.1,0,Grasp,,
,198.5,357.9,0,Grasp,,
,112.3,257.9,0,Grasp,,
,62.6,156.6,0,Grasp,,
,36.2,88.3,0,Grasp,,
,21.6,51.9,0,Grasp,,
,13.8,32,0,Grasp,,
,9.2,20.6,0,Grasp,,
,6.4,13.9,0,Grasp,,
,4.7,9.8,0,Grasp,,
,3.4,7,0,Grasp,,
,11.6,5,1.2,Grasp,,
,17.7,105,44.5,Grasp,,
,17.3,104,111.3,Grasp,,
,17.1,103.5,213.6,Grasp,,
,16.9,103,315.9,Grasp,,
,16.7,102.6,414.9,Grasp,,
,16.2,102.5,491.3,Grasp,,
,16.2,102.5,531.2,Grasp,,
,16,102.4,553.3,Grasp,,
,16.2,102.4,566.4,Grasp,,
,20.6,118.3,565.2,Grasp,,
,48.1,87.9,521.9,Grasp,,
,110.5,190.2,455.1,Grasp,,
,212.8,292.5,352.8,Grasp,,
,303.9,394.8,250.5,Grasp,,
,352.5,497.1,151.5,Grasp,,
,377.8,564.5,75.1,Grasp,,
,391.3,601.2,35.2,Grasp,,
,398.4,620.9,13.1,Grasp,,
,402.3,632.3,0,Grasp,,
,391.2,622.8,0,Grasp,,
,358.1,555,0,Grasp,,
,296.6,455.3,0,Grasp,,
,194.8,354.7,0,Grasp,,
,104.2,253.7,0,Grasp,,
,56.1,152.4,0,Grasp,,
,30.8,85.4,0,Grasp,,
,17.3,49,0,Grasp,,
,10.2,29.4,0,Grasp,,
,6.1,18.1,0,Grasp,,
,3.7,11.6,0,Grasp,,
,2.5,7.6,0,Grasp,,
,1.7,5.4,0,Grasp,,
,1.2,3.7,0.1,Grasp,,
,0.7,2.4,0.1,Grasp,,
,28.7,1.4,9.5,Grasp,,
,28.7,59.2,111.8,Grasp,,
,28.7,58.9,200.7,Grasp,,
,28.7,58.8,303,Grasp,,
,28.7,58.7,405.3,Grasp,,
,28.6,58.7,501.2,Grasp,,
,28.6,58.6,564.7,Grasp,,
,28.5,58.2,605.1,Grasp,,
,28.5,58.2,633.7,Grasp,,
,28.5,58.2,644.6,Grasp,,
,7.2,67.6,635.2,Grasp,,
,32,86.6,532.9,Grasp,,
,88.8,188.9,444,Grasp,,
,191.1,291.2,341.7,Grasp,,
,258.3,393.5,241.9,Grasp,,
,292.3,476.8,146,Grasp,,
,309.6,521.1,82.5,Grasp,,
,318.7,546.1,42.1,Grasp,,
,323.8,560.7,13.4,Grasp,,
,326.4,569.7,2.5,Grasp,,
,320.8,565.7,2.5,Grasp,,
,297,492,2.5,Grasp,,
,240.9,392.8,2.5,Grasp,,
,139,292.5,2.5,Grasp,,
,71.9,191.6,0,Grasp,,
,38.1,109.3,0,Grasp,,
,20.9,65.8,0,Grasp,,
,11.8,41.4,0.1,Grasp,,
,7.2,27.3,0.1,Grasp,,
,4.6,18.4,0.1,Grasp,,
,3.1,13.3,0.1,Grasp,,
,2.1,9.8,0.1,Grasp,,
,4,6.7,11.8,Grasp,,
,3.6,4.7,54.3,Grasp,,
,3.5,3.3,103.8,Grasp,,
,3.3,2.3,155.7,Grasp,,
,3.2,1.5,214.9,Grasp,,
,3.2,0.9,236.3,Grasp,,
,3.5,50.6,262.5,Grasp,,
,17,72.6,277.4,Grasp,,
,44.4,89.8,279.6,Grasp,,
,86.6,133.9,279.6,Grasp,,
,144.1,212.7,267.9,Grasp,,
,217.3,309.4,225.4,Grasp,,
,277.4,385.7,175.9,Grasp,,
,325.4,449.2,124,Grasp,,
,352.9,544.8,64.8,Grasp,,
,368.2,638.6,43.3,Grasp,,
,375.6,641.9,17.1,Grasp,,
,366.3,647.4,2.2,Grasp,,
,341.3,645,0,Grasp,,
,300.2,609,0,Grasp,,
,241,534.9,0,Grasp,,
,168.4,441,0,Grasp,,
,108.6,366.6,0,Grasp,,
,60.6,304.3,0,Grasp,,
,33.2,209.5,0,Grasp,,
,17.9,116.2,0,Grasp,,
,10,63,0,Grasp,,
,5.8,35.6,0,Grasp,,
,3.3,20.6,0,Grasp,,
,2.5,12.8,0,Grasp,,
,1.6,8.3,0.1,Grasp,,
,1,5.7,0.1,Grasp,,
,0.7,3.8,0.1,Grasp,,
,0.7,2.7,10.1,Grasp,,
,71.8,1.9,44,Grasp,,
,71.8,1.4,67.6,Grasp,,
,71.5,1.1,107.6,Grasp,,
,71.5,0.9,170.8,Grasp,,
,71.5,0.8,228.5,Grasp,,
,71.2,0.5,268.7,Grasp,,
,71.2,0.3,298.5,Grasp,,
,71.2,0.1,321.4,Grasp,,
,71.2,0.1,336.5,Grasp,,
,77.5,5.1,331.7,Grasp,,
,28.4,32.5,297.8,Grasp,,
,68.7,89.8,274.2,Grasp,,
,127.3,188.4,234.2,Grasp,,
,221.6,290.7,171,Grasp,,
,323.9,393,113.3,Grasp,,
,387.6,495.3,73.1,Grasp,,
,421.3,585.1,43.2,Grasp,,
,438.7,631.5,20.3,Grasp,,
,447.9,655.5,5.2,Grasp,,
,446.6,663.2,0,Grasp,,
,427.4,642.9,0,Grasp,,
,389.4,590.3,0,Grasp,,
,332.1,494.3,0,Grasp,,
,238.7,393.9,0,Grasp,,
,137.1,292.7,0.3,Grasp,,
,73.6,191.3,0.3,Grasp,,
,40.1,102.2,0.3,Grasp,,
,22.9,56,0.3,Grasp,,
,13.8,32.2,0.3,Grasp,,
,8.8,19.6,0.3,Grasp,,
,6,12.6,0.3,Grasp,,
,4.4,7.9,0.3,Grasp,,
,16.7,7.3,102.6,Grasp,,
,15.8,5.4,204.9,Grasp,,
,15.1,4.3,306.9,Grasp,,
,14.9,3.4,409.2,Grasp,,
,14.7,2.7,511.5,Grasp,,
,14.5,2.5,600.2,Grasp,,
,14.4,2.3,646.7,Grasp,,
,15.3,5.7,658.7,Grasp,,
,20.4,23.4,658.7,Grasp,,
,31.4,69.6,658.7,Grasp,,
,35.4,164.3,556.4,Grasp,,
,61.5,266.6,454.1,Grasp,,
,94.5,368.9,351.8,Grasp,,
,146.6,471.2,249.5,Grasp,,
,186.9,573.5,147.2,Grasp,,
,208.7,653.4,58.5,Grasp,,
,219.5,696.1,12,Grasp,,
,224.2,715.5,0,Grasp,,
,221.8,710.9,0,Grasp,,
,211.7,672.1,0,Grasp,,
,194.8,580,0,Grasp,,
,169.3,480.6,0,Grasp,,
,136.8,380.3,0,Grasp,,
,84.9,279.7,0,Grasp,,
,44.6,178.7,0,Grasp,,
,22.8,100,0,Grasp,,
,12.1,58.6,0,Grasp,,
,6.5,37.1,0,Grasp,,
,0,1,0.5,nothing,,
,0,1.2,0.4,nothing,,
,0,1.5,0.3,nothing,,
,0,2,0.2,nothing,,
,0,2.3,0.2,nothing,,
,0,2.3,0.2,nothing,,
,0,2.3,0.2,nothing,,
,0,2.3,0.2,nothing,,
,0.3,2.2,0.2,nothing,,
,0.5,1.6,0.4,nothing,,
,0.8,1.3,0.3,nothing,,
,0.9,1.1,0.4,nothing,,
,1,0.8,0.4,nothing,,
,1,0.3,0.4,nothing,,
,1,0,0.4,nothing,,
,1,0,0.4,nothing,,
,1,0,0.4,nothing,,
,1,0,0.4,nothing,,
,0.7,0,0.4,nothing,,
,0.5,0,0.2,nothing,,
,0.2,0,0.1,nothing,,
,0.1,0,0,nothing,,
,0,0,0,nothing,,
,0,0,0,nothing,,
,0,0,0,nothing,,
,0,0,0,nothing,,
,0,0,0,nothing,,
,0,0,0,nothing,,
,0.1,0,0,nothing,,
,0.1,0,0,nothing,,
,0.1,0,0,nothing,,
,0.1,0,0,nothing,,
,0.1,0,0,nothing,,
,0.1,0,0.3,nothing,,
,0.1,0,0.3,nothing,,
,0.1,0.1,0.3,nothing,,
,0.1,0.1,0.3,nothing,,
,0.3,0.1,0.3,nothing,,
,0.5,0.1,0.3,nothing,,
,0.7,0.1,0.3,nothing,,
,0.9,0.1,0.3,nothing,,
,1.1,0.1,0.3,nothing,,
,1.1,0.1,0.3,nothing,,
,1.2,0.1,0,nothing,,
,1.2,0.1,0.1,nothing,,
,1.2,0,0.2,nothing,,
,1.2,0,0.2,nothing,,
,1,0,0.2,nothing,,
,0.7,0.1,0.2,nothing,,
,0.5,0.9,0.2,nothing,,
,0.3,1.6,0.5,nothing,,
,0.1,1.8,0.7,nothing,,
,0.1,1.9,0.7,nothing,,
,0,1.9,1.2,nothing,,
,0,1.9,1.2,nothing,,
,0,1.9,1.1,nothing,,
,0,1.9,1.1,nothing,,
,0.5,1.9,1.4,nothing,,
,0.5,1.8,1.9,nothing,,
,0.5,1,1.9,nothing,,
,0.5,0.3,1.6,nothing,,
,0.5,0.1,1.4,nothing,,
,0.5,0,1.5,nothing,,
,0.5,0,1,nothing,,
,0.5,0,0.9,nothing,,
,0.5,0,0.9,nothing,,
,0.5,0,0.9,nothing,,
,0,0,0.6,nothing,,
,0,0,0.1,nothing,,
,0,0,0.1,nothing,,
,0,0,0.1,nothing,,
,0,0,0.1,nothing,,
,0,0,0,nothing,,
,0,0,0,nothing,,
,0,0,0,nothing,,
,0,0,0,nothing,,
,0,0,0,nothing,,
,0,0,0,nothing,,
,0,0,0,nothing,,
,0,0,0,nothing,,
,0,0,0,nothing,,
,0,0,0,nothing,,
,0,0,0,nothing,,
,0,0,0,nothing,,
,0,0,0,nothing,,
,0,0,0,nothing,,
,0,0,0.1,nothing,,
,0,0,0.1,nothing,,
,0,0,0.1,nothing,,
,0,0,0.3,nothing,,
,0,0,0.3,nothing,,
,0,0,0.3,nothing,,
,0,0,0.3,nothing,,
,0,0,0.3,nothing,,
,0,0.1,0.3,nothing,,
,0,0.1,0.3,nothing,,
,0,0.1,0.3,nothing,,
,0,0.1,0.6,nothing,,
,0,0.1,0.7,nothing,,
,0,0.1,0.5,nothing,,
,0,0.1,0.5,nothing,,
,0.3,0.1,0.5,nothing,,
,0.8,0.1,0.5,nothing,,
,0.8,0.1,1.2,nothing,,
,0.8,0,1.2,nothing,,
,0.8,0,1.2,nothing,,
,0.8,0,1.1,nothing,,
,0.8,0,0.8,nothing,,
,0.8,0,0.7,nothing,,
,1,0,0.7,nothing,,
,1,0,1,nothing,,
,0.7,0,1,nothing,,
,0.2,0,1,nothing,,
,0.2,0,0.3,nothing,,
,0.2,0,0.3,nothing,,
,0.2,0,0.3,nothing,,
,0.2,0,0.3,nothing,,
,0.2,0,0.3,nothing,,
,0.2,0,0.3,nothing,,
,0,0,0.3,nothing,,
,0,0,0,nothing,,
,0,0,0,nothing,,
,0,0,0,nothing,,
,0,0,0,nothing,,
,0,0,0,nothing,,
,0,0,0,nothing,,
,0,0,0,nothing,,
,0,0,0,nothing,,
,0,0,0,nothing,,
,0,0,0,nothing,,
,0,0,0,nothing,,
,0,0,0,nothing,,
,0,0,0,nothing,,
,0,0,0,nothing,,
,0,0,0,nothing,,
,0,0,0,nothing,,
,0,0,0,nothing,,
,0,0,0,nothing,,
,0,0,0,nothing,,
,0,0,0,nothing,,
,0,0,0.7,nothing,,
,0,0,0.7,nothing,,
,0,0,0.7,nothing,,
,0.2,0,0.7,nothing,,
,0.2,0,0.7,nothing,,
,0.2,0,0.7,nothing,,
,0.2,0,0.8,nothing,,
,0.2,0,1.1,nothing,,
,0.2,0,1.1,nothing,,
,0.2,0.1,1.1,nothing,,
,0.2,0.1,0.4,nothing,,
,0.2,0.1,0.4,nothing,,
,0.3,0.1,0.4,nothing,,
,0.1,0.1,0.4,nothing,,
,0.1,0.1,0.4,nothing,,
,0.1,0.4,0.7,nothing,,
,0.1,0.4,0.7,nothing,,
,0.1,0.4,0.4,nothing,,
,0.1,0.4,0.4,nothing,,
,0.1,0.3,0.4,nothing,,
,0.1,0.3,0.4,nothing,,
,0.1,0.3,0.7,nothing,,
,0.3,0.3,0.7,nothing,,
,0.3,0.3,0.7,nothing,,
,0.4,0.3,0.7,nothing,,
,0.8,0,0.4,nothing,,
,1.5,0,0.3,nothing,,
,1.5,1.3,0.3,nothing,,
,2.3,2.2,0.4,nothing,,
,2.3,2.3,0.5,nothing,,
,2.3,2.3,0.9,nothing,,
,2.3,2.3,0.6,nothing,,
,2,2.3,1.1,nothing,,
,2,2.3,1.1,nothing,,
,1.9,2.3,1.1,nothing,,
,1.5,2.3,1.2,nothing,,
,1.1,2.3,1.2,nothing,,
,1.1,1,2.5,nothing,,
,0.3,0.1,2.5,nothing,,
,0.3,0,2.4,nothing,,
,0.3,0,2,nothing,,
,0.3,0,2,nothing,,
,0.3,0.1,1.5,nothing,,
,0.6,0.7,1.5,nothing,,
,0.6,0.7,1.6,nothing,,
,0.6,0.8,1.5,nothing,,
,0.3,0.8,1.5,nothing,,
,0.3,0.8,0.2,nothing,,
,0.3,0.9,0.1,nothing,,
,0.3,0.9,0.2,nothing,,
,0.4,1,0.2,nothing,,
,0.4,1,0.2,nothing,,
,0.4,1.1,0.2,nothing,,
,0.1,0.5,0.2,nothing,,
,0.1,0.5,0.1,nothing,,
,0.1,0.4,0.1,nothing,,
,0.1,0.4,0.1,nothing,,
,0.1,0.4,0.3,nothing,,
,0.4,0.3,0.8,nothing,,
,0.4,0.3,0.7,nothing,,
,0.3,0.2,0.7,nothing,,
,0.3,0.2,0.8,nothing,,
,0.3,0,0.8,nothing,,
,0.9,0,0.8,nothing,,
,1.6,0,0.8,nothing,,
,1.6,0,1.2,nothing,,
,2.7,0.1,1.2,nothing,,
,2.7,0.1,1,nothing,,
,2.4,0.1,0.5,nothing,,
